PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
S_Greek-2	-0.0111175450867595	-0.166628641946035	-0.00288588091900814	0.00501894217265452	-0.00492413284359029	-0.00270992078237472	-0.0394404277933657	-0.0503234157208659	-0.00782547437728795	-0.00760074200130365	0.000348601252713585	0.0385800573742099
S_Hungarian-2	-0.00278672743022116	-0.164590927162659	0.0101686165194454	-0.00350229063492101	-0.047579350705313	-0.0103803830417152	0.0125977250041916	0.0693906200330311	9.32298093168599e-05	0.00277335489292814	0.00496972538442688	-0.00962174821139958
S_Hungarian-1	-0.000510937211102382	-0.164861956304505	0.00737041192247535	-0.0037726438021144	-0.0458694510689261	-0.00965913317079168	0.0118163972847498	0.0673229274226566	0.000841069209554349	0.00498127211714748	0.00287435660652848	-0.0201837494181763
S_Icelandic-1	0.00209735358293862	-0.165171791016479	0.00781276997187283	-0.00759227328316585	-0.0445917670988729	-0.00790584587687864	0.0267632875937887	0.0889186007087117	0.00829206921876381	0.012770960850299	-0.00580674502952094	-0.00264725332519039
S_Icelandic-2	0.00255246671009989	-0.166774022386522	0.00817930790700694	-0.0070701417908049	-0.0443593487279524	-0.00950167669249871	0.0226964222396954	0.0806596821150993	-0.00385090167336774	-0.00819048910837872	0.0251233926632042	-0.0347496546113093
S_Iranian-1	-0.0116209504043736	-0.130108101949862	-9.42726921671587e-07	0.00177649351375349	0.0193253714337931	0.00748553285810086	-0.0207932511748475	-0.0463637852113427	-0.0128988128295931	-0.0299586323664909	-0.00713852821561434	0.0368443375903757
S_Iranian-2	-0.00782524687080368	-0.140898812945336	-0.00325086547042153	0.00297740882665971	0.0169724687844522	0.00606314665341211	-0.0213110768255327	-0.0422699972865497	-0.0099524081040294	-0.0282285244280408	-0.0029509869091259	0.045389819739473
S_Iraqi_Jew-2	-0.0219846132621559	-0.153503142370354	-0.00400615073352411	0.00776436026775994	-0.00129667577762677	-0.000513949955772079	-0.0480593295967363	-0.0673250192755802	-0.0125049488341117	-0.0049032985585565	-0.0113694240597013	0.012871050354547
S_Iraqi_Jew-1	-0.0172955382563167	-0.152545297032046	-0.00487029293340922	0.00607873489354303	-0.002773368471484	-0.00221123653370929	-0.0438976950803163	-0.0651495325308113	-0.0115817773261574	-0.0033736581265533	-0.00652014030988837	0.0196979774642297
S_Samaritan-1	-0.0271244470290091	-0.157982163324779	-0.00361901586375896	0.00468982669282571	-0.010523818475433	-0.0125749391398615	-0.0609926061487409	-0.091866063106072	0.0022167762990392	0.0241355438367622	-0.00305235600840685	-0.00733767204606913
S_Druze-2	-0.0215237851131924	-0.155078442615771	-0.00371862863874941	0.00208599218421232	-0.00989009752079378	-0.0108150092018361	-0.0441897649962011	-0.0708068337929495	-0.00638945289591742	0.0165465713899832	-0.00611982988562155	0.0118848978933261
S_Druze-1	-0.0243778236161601	-0.153707878042442	-0.00348008338007837	0.00493851816416611	-0.0134681230095347	-0.00859605357086059	-0.0379340884996015	-0.0591850281501715	-0.00128048381400896	0.00103204519621684	-0.0117930315243808	0.0276907345574436
S_Palestinian-2	-0.0338014616749551	-0.142425346061917	-0.00124493947140184	0.00550078074424537	-0.0123661805773474	-0.0111741037083305	-0.0457937620754446	-0.0676753514279438	0.00478309890653573	0.00331238304402036	-0.0129584176096332	0.00524597270248832
S_Palestinian-3	-0.0365063531415102	-0.143912158741532	-0.00533912034631499	0.00408473956215546	-0.0130935807573761	-0.0199678227721156	-0.0496570682958415	-0.0733345397876441	0.00249581535086456	0.0136520980335635	0.00692373483933613	-0.00738089404301088
S_Palestinian-1	-0.0357638220016762	-0.138559764168292	-0.00125927823566261	0.00598150234035161	-0.0119577781212156	-0.0110957545816666	-0.0428337681021399	-0.0618839046033027	-0.000218376939039297	-0.00169599431545595	-0.00323463685915317	0.00785919497119848
S_BedouinB-1	-0.0366876270747441	-0.14524192444569	-0.00348906961884098	0.00799884858851188	-0.0168871519878114	-0.0227916541658564	-0.0737616182036544	-0.121513672814854	0.0119210344171342	0.056341758474219	-0.0124356456769202	-0.0573616798075228
S_BedouinB-2	-0.0365952457461648	-0.144561972298916	-0.000536609357163784	0.00759175930440762	-0.0165569730105383	-0.0210141026327697	-0.0725212207940938	-0.112484837035939	0.00859117837751723	0.0456275020591909	0.00160490826865578	-0.0509647109267303
S_Bergamo-1	-0.00843239376547863	-0.170974860617144	0.00117665489079967	-1.38590703802052e-05	-0.0445455583608649	-0.0170257789713059	-0.0156169963075603	0.0193950113311289	0.00698592539052164	0.0184469859001837	-0.000882319290828742	-0.00821580087506164
S_Bergamo-2	-0.00704107601743517	-0.17173098636967	0.00229315200268905	2.24408109313607e-05	-0.0388622178678282	-0.0101683022583874	-0.0172428145396095	0.0155476101381011	0.00592951385944828	0.0124547343323651	0.0117303379831018	-0.00792995112400437
S_Sardinian-1	-0.0149056525524241	-0.178815148799515	-0.000670350767055943	0.00301956597190864	-0.0631133940517033	-0.0266786560497525	-0.0419534124286915	0.00479366164254673	0.0094514095262829	0.0685450820881126	0.0227485809184708	-0.081201522690349
S_Sardinian-2	-0.0131119949909828	-0.178806250035266	-0.00118569600969551	0.00366414185794165	-0.0587613769581934	-0.023227898873372	-0.0364389910693872	0.00646833699640142	0.0142106880170807	0.050792034805898	0.0195060176980071	-0.0645836762418252
S_Tuscan-2	-0.010049670338607	-0.168298510938634	0.00453722925222548	0.00027580419403344	-0.0380663396542463	-0.0173779523366643	-0.0156127695528146	0.00468810500680568	-0.00628054921539506	0.0010376730541091	0.0117869205018708	-0.0161798712498453
S_Tuscan-1	-0.00856730597633132	-0.168362219242757	0.00509757880964006	-0.00185746427110972	-0.041716729989142	-0.0145267011837417	-0.0231360783921229	0.00950286857396632	-0.00417527486066763	0.00110083687480395	-0.00448075737171929	-0.0116786499094855
S_Jordanian-3	-0.0309787733356448	-0.139989328629787	-0.000599670282317469	0.00367797416852764	-0.00828191881101178	-0.0146098142483834	-0.0322755772602643	-0.0651921594816604	-0.00241722723860274	0.00729315752917488	-0.00737704136156142	-0.00328499058224397
S_Jordanian-2	-0.0362078702300824	-0.141285699445504	-0.00169936418831398	0.00547724258217236	-0.0107882108008585	-0.0191156296078798	-0.0412613074027403	-0.0716714872989958	0.00259075949561955	0.0189228756224988	-0.00851919022939798	0.00472407163112003
S_Jordanian-1	-0.0367953278442884	-0.146000090077148	-0.000389767611462504	0.00922499324147283	-0.00590495257452156	-0.0161424649295265	-0.0481816534999526	-0.0749668774095724	0.000379228484380427	0.0094203777739928	-0.00269551373102294	-0.0100113426194561
S_Kyrgyz-2	0.0759618402402961	0.0160842862341986	0.0162881892786	0.052507172143561	-0.0221791438166508	-0.00967251454359778	0.0332436337565236	-0.0161273070518644	-0.00670190236129413	-0.0127988857235001	0.0487848290075117	0.00894302614215086
S_Kyrgyz-1	0.0777075872469165	0.0213891447496811	0.0174094526248148	0.0511813165744525	-0.0213164408377748	-0.00428457039158598	0.0362499949174741	-0.0190939818451094	-0.0066345039679736	-0.0093404128515694	0.0436247881876365	0.0139360863469638
S_Norwegian-1	0.00348774114819454	-0.163041601475087	0.0090361837757438	-0.010226571111388	-0.0532817246852769	-0.00918087865246887	0.0262407744884448	0.087124075212336	0.00357809452343268	0.00957824201548494	-0.0192824635333813	-0.00279828644024233
S_Orcadian-1	-0.00428844153649906	-0.167670011841119	0.00739834670896962	-0.0103436568073963	-0.0437461779636976	-0.00855740086628841	0.0208928409706177	0.0865934370834643	0.00242031130063678	-0.00372176903024616	0.00319703752900184	0.014119374819131
S_Orcadian-2	0.00324195708940885	-0.165728858004092	0.00832854431580841	-0.00767543121660566	-0.0438562738530568	-0.0135222170107056	0.0202347721061861	0.0836322160086736	0.0097900221842374	0.00555377550826307	0.00609538330123029	-0.011316993349469
S_Polish-1	-0.000657233929678565	-0.162018139363737	0.0042881307350656	-0.00752930043678329	-0.0463222603706171	-0.00833262455859122	0.0221817875665397	0.0739185771638	0.00234833958149621	0.00489983693392431	0.000670410162331844	-0.0232610093568499
S_Russian-1	0.0112926644551608	-0.145122003210711	0.0107925905116227	-0.00394063202106944	-0.0447021211212361	-0.00998247517391174	0.0396300661476027	0.0732761938729269	-0.0010923744871205	-0.00106124049578804	0.00799089700376014	0.00648019829513996
S_Russian-2	0.0123872802121675	-0.143578187180925	0.00996409615499406	-0.00333884798948845	-0.0470604715979579	-0.00774586913166714	0.0420988274199207	0.0741588388412766	-0.00440958346907553	0.00260590345624548	-0.00104539756765741	-0.00655721612298783
S_Abkhasian-2	-0.00639790043018424	-0.153647755684583	-0.00132760809720532	0.00819422289019998	0.00192134771014423	0.00234448074339717	-0.0171722937126308	-0.0327294812735892	-0.0165701906189173	-0.0349159104849634	0.000550537752978417	0.0666177979679874
S_Chechen-1	0.000954504946975213	-0.144083998523648	0.00254007884674655	-0.00373533151448478	-0.00399437336151878	0.00287840258906423	-0.00590046607170147	-0.0124428730957164	-0.0127892582456942	-0.0350091926920931	-0.00726415257526079	0.0531040789586905
S_Lezgin-2	-0.00388915907694737	-0.152681346111097	0.00469507483974503	-0.00201946319476087	0.00629319675369582	0.00521528561019771	-0.00346006139621287	-0.0184224185221017	-0.0165100476201861	-0.0402905147094753	-0.00918774424101979	0.0760904211918608
S_Lezgin-1	-0.00035941001439808	-0.146930424806542	0.00368968803041883	-0.000368933596288376	-0.00241977526362534	0.00329990449905132	-0.0033821209455446	-0.0164646373323004	-0.0177798897256516	-0.0385286044733229	-0.00155374515175375	0.0717881466951693
S_North_Ossetian-1	0.00274704863539565	-0.139053644533669	0.00555476628428398	0.0103372085889266	-0.00330240671735597	0.00177759613647858	-0.00624757060703042	-0.0338419462217825	-0.00908728041273586	-0.0361852297855581	-0.00269178919267036	0.0676813632472977
S_North_Ossetian-2	0.000982653240431937	-0.139037539012129	0.00315278857718685	0.00608400117943582	-0.00981231679649722	0.00311687207136463	-0.0036871417074444	-0.0321622842530432	-0.00344926878721665	-0.0393449040083603	-0.00695968390511794	0.0617664346130351
S_Adygei-1	0.00327536494283267	-0.150749957870898	0.00585491321001552	0.00427442129959359	-0.00418721550998723	0.00323148600496235	-0.0127439999775565	-0.021825774114828	-0.019153854437782	-0.0369614058261218	-0.00475817369103087	0.0651143809914305
S_Adygei-2	-0.000488120818584952	-0.146871234152887	0.00437902154789736	0.00580358804371181	0.000782825946514689	0.00562329348932207	-0.0131808308677211	-0.0259563983569386	-0.0125703054922688	-0.0341609415383441	-0.000752694242537792	0.0667446046950218
S_Spanish-1	-0.00938808976496217	-0.170004915183573	0.0019473387578116	-0.0030966756660452	-0.0468315945106788	-0.0187578836084158	-0.010661234180427	0.0412518249973181	0.00658159131474717	0.0295086327588435	0.0103211047325926	-0.0118477906782131
S_Spanish-2	-0.0126566109776432	-0.167940419791329	-0.000265254528746469	-0.000143221403519507	-0.0487272487470876	-0.0207500881586946	-0.0217215676951226	0.0237992943063983	0.00688186856043198	0.017517689305418	0.0178974520774711	-0.030399267048571
S_Tajik-1	0.0124895178818111	-0.117672068035102	0.00583962666879424	-0.00474566592267243	0.0237785528664918	0.0181277604198424	0.0291303074987189	0.00318594600483515	-0.0100769077581209	-0.0520825219905535	-0.0083149970396685	0.074573453235046
S_Tajik-2	0.00880347361923503	-0.123726865483865	0.00696971506177597	-0.00531789045898026	0.0152370205244733	0.016978771343877	0.0199130944236279	0.00161912785750048	-0.0112086627268659	-0.0485953371868941	-0.01563171697931	0.0333703071277645
S_Turkish-2	-0.00304856002936266	-0.140529952935158	0.00376626439018581	0.00995770319964206	-0.00583899701344152	-0.00532766774319547	-0.0168584357092809	-0.0405038276427725	-0.0055152159485478	-0.0154453903624507	0.000301745639565293	0.0393672172031689
S_Turkish-1	-0.00331323570101429	-0.140557505249206	-0.00127584604943267	0.0104295792764864	-0.00721823489047411	-0.00412951940354314	-0.0218855307178485	-0.0413025213984183	-0.0085773434051416	-0.00163757949493879	0.00173395415282976	0.0164951594580299
S_Yemenite_Jew-2	-0.0375381124274903	-0.148117101491337	-0.0035771139509943	0.00982635144591213	-0.015183172750993	-0.0180647048546401	-0.0651469413560163	-0.093753621673708	0.00662569686760688	0.0364720744774445	-0.0183192939226331	-0.0263833633963748
S_Yemenite_Jew-1	-0.0352963397304755	-0.144588073320576	-0.00509449654003881	0.0111248716311085	-0.0113594819569242	-0.0146449513257187	-0.0667865448701502	-0.100383877041462	0.00393741728402802	0.0494186700622747	-0.0103519549782077	-0.0139353378580698
B_Crete-2	-0.0134935799273788	-0.165691097453842	0.000522018892902859	0.0043431825272216	-0.0230494854436429	-0.00964965324469445	-0.0315908125915027	-0.0302899515976038	-8.94090115506594e-05	0.0072971527704567	-0.00171852966758718	0.0161095282378739
B_Crete-1	-0.0112046376663808	-0.161828558434766	0.00187285007367331	0.000489833184642624	-0.0236680739737453	-0.011598528827575	-0.028756884542096	-0.0251400349466165	-0.00205799673379234	0.00918393586804121	0.00305109870814833	0.0100127784601652
BR_Kharia-1	0.0437855576464083	0.0108210870141708	-0.0319138841566473	0.043302157746449	0.104563817398515	0.0438257800670125	0.000612551273262729	0.0284633355915695	0.00655749583819327	0.0256272926796663	-0.00605724853237002	-0.0435219846041287
BR_Kurumba-1	0.0330738358588277	-0.00554288139465685	-0.0387727029438627	0.0261624220640663	0.125781080759061	0.0583112627698248	0.0237960747547947	0.0160511203375051	0.00628768123180108	0.0376493883633297	0.00943928187515252	-0.0528338014546411
BR_Onge-1	0.0451835976741681	0.0447912872848046	-0.0597223459941708	0.0316563090828103	0.0910587200350828	0.036150822070491	-0.00284995751192882	0.056802182682543	0.0784144143300258	0.30164698833224	0.0282913684885375	0.235211164198963
BR_Onge-2	0.0454635088026277	0.042070338422251	-0.0544081041223274	0.0317144375758356	0.0924734714626617	0.0361457223603508	-0.000330494332628546	0.0581663752645304	0.0804385997596244	0.305572224710357	0.0235863534785354	0.237145335003853
BR_Mala-1	0.0302417140481614	-0.0326499770372465	-0.0337185920058241	0.0192422807352634	0.128686872376775	0.0584323145744924	0.0257808207137923	0.0154347637699953	0.00588671906610543	0.0110914370228569	0.0113403317634457	-0.0487168603318377
BR_Kashmiri_Pandit-1	0.016515958263758	-0.088924623617207	-0.00807405953843305	0.0113774419975259	0.0689742758472757	0.0370531764289063	0.0216159697319981	0.000294584256666978	-0.0146671297740889	-0.0382938584993475	0.00200258119035604	0.0107493164646942
B_Dai-4	0.105404970992598	0.102070321553277	-0.000959902041043217	0.106346937606852	-0.00702910695211403	-0.00560183614786963	-0.0513814231493594	0.0269586883578136	-0.000920549674936405	-0.00948280610277073	-0.0409683424223216	0.00344686833528057
B_French-3	0.00188611517016553	-0.167452081087607	0.00628665462358933	-0.0066683228757926	-0.0411505024224151	-0.00831051850642995	0.0188893719531483	0.0656113092930812	0.000205755334296852	-0.0106067341168836	0.00479535414242174	-0.0109236475187895
B_Han-3	0.111638454260498	0.109569564408991	0.00800750441370861	0.102800280061989	-0.0216076858422894	-0.0106814195296627	-0.0262061092758159	0.00526024869173163	-0.00488240492631695	-0.0153824828954651	0.0113524280518606	-0.00296837309724969
B_Mandenka-3	-0.291323505486826	0.0858659755407994	0.0247309864885242	-0.00294264531548346	0.0305747063902081	-0.0817309029059785	0.00981146352938703	0.0106882977168127	0.0249742175868515	-0.0208960814904134	0.00324046148629853	0.0143285097017075
B_Mbuti-4	-0.312873808165257	0.105853423500046	0.0262258818980323	-0.00637864245064477	-0.0488488755513622	0.106250563054402	-0.00441831411991676	0.00708204664192244	-0.23714200151416	0.0616317095151126	-0.014325967372815	-0.00441484027890802
B_Papuan-15	0.0446644661045762	0.0822618134578962	-0.303406236681588	-0.115752069199941	-0.0217265839813099	-0.0119903285936579	0.000882445839029575	-0.00490007837590138	0.000221392597329771	-0.00838635790756506	0.00353509987955083	-0.00173247645060158
B_Ju_hoan_North-4	-0.311491821448057	0.103774556504301	0.0266832695509709	-0.00950932041562647	-0.107783949913583	0.229977778748565	-0.0125546085784272	-0.0119222395839053	0.106779622541839	-0.0223747738320649	0.00786670118207634	0.000924585678646144
B_Sardinian-3	-0.0191417423426165	-0.180991182107106	0.00340582842156678	0.000264283767750752	-0.055436349840932	-0.0247381686502582	-0.0440682462190423	0.000528402756943005	0.0126871507203789	0.0659457342955698	0.0246075894179378	-0.0691562428366008
B_Yoruba-3	-0.29869282071002	0.0933468001702436	0.0246259071924258	-0.0011169361236191	0.0330511269722367	-0.0827133813621934	0.011182224468023	0.0136483496180559	0.0188470891165	-0.0192091885839047	-0.00292079540444256	0.02196151012401
B_Karitiana-3	0.139221351890009	0.0904840285115012	0.144262865815673	-0.190357394577494	0.0182316626397454	0.000222513871096311	-0.0645906278882361	0.023377178621219	-0.00371929444275932	-0.00477617947084604	0.0592747541327358	0.0110374750955745
B_Mixe-1	0.135997513220459	0.0873206083112022	0.138812410414613	-0.166475643188906	0.0133766455665354	0.00114989952553237	-0.0320364748417518	0.00290461335238476	-0.00559483691084727	-0.0106206758332121	0.00395354216383947	-0.000128407249903513
B_Dinka-3	-0.273738757282854	0.0820788979772245	0.019069382294491	0.000595746375826743	0.0329536091137648	-0.0680912081844898	0.0078141508849943	-0.00552936804665411	-0.00322358562612629	0.0161998307127619	0.00516161773944566	-0.0390795787233828
